,DateTime,Open,High,Low,Close,Volume
51,2012-07-02,28.15,29.49,27.44,29.13,350711
52,2012-07-03,29.06,29.25,28.8,29.04,138890
53,2012-07-05,28.89,30.53,28.68,29.86,152099
54,2012-07-06,29.29,29.86,28.875,29.63,444501
55,2012-07-09,29.17,29.5941,27.42,28.07,811721
56,2012-07-10,28.24,28.24,26.51,26.83,694843
57,2012-07-11,26.83,27.4062,26.25,26.59,350331
58,2012-07-12,26.32,27.5,25.9,27.1,246978
59,2012-07-13,27.24,28.74,27.02,28.19,354544
60,2012-07-16,28.05,29.32,27.94,28.43,422400
61,2012-07-17,27.89,28.29,27.49,27.97,653097
62,2012-07-18,27.86,29.45,27.5,28.92,910518
63,2012-07-19,29.0,29.36,28.47,29.19,846586
64,2012-07-20,29.12,29.57,28.06,28.55,6141008
65,2012-07-23,28.25,28.63,28.0,28.06,1015035
66,2012-07-24,28.15,28.25,27.75,27.96,365321
67,2012-07-25,28.11,28.47,27.6,28.25,396009
68,2012-07-26,28.83,28.93,27.99,28.37,644436
69,2012-07-27,28.64,29.9,28.05,29.27,770671
70,2012-07-30,29.18,29.28,28.37,28.75,322411
71,2012-07-31,28.65,29.55,28.64,29.4,518346
72,2012-08-01,29.69,29.8,28.675,28.95,338282
73,2012-08-02,28.4,28.54,27.0,28.28,840179
74,2012-08-03,28.9,28.99,27.53,27.94,422099
75,2012-08-06,27.98,29.74,27.88,29.16,624084
76,2012-08-07,29.64,30.84,29.39,30.51,758889
77,2012-08-08,30.26,30.66,29.69,30.16,231421
78,2012-08-09,30.21,30.58,29.94,30.52,285619
79,2012-08-10,30.28,30.75,29.95,30.18,309113
80,2012-08-13,30.22,30.2999,29.46,29.85,320781
81,2012-08-14,30.04,30.12,29.42,29.68,154795
82,2012-08-15,29.29,29.93,28.74,29.29,384300
83,2012-08-16,29.56,30.76,29.05,30.66,551303
84,2012-08-17,30.85,31.0,30.434,30.9,376059
85,2012-08-20,30.9,31.5,30.58,31.44,347416
86,2012-08-21,31.5,31.75,30.47,30.75,314795
87,2012-08-22,30.8,30.95,30.5,30.6,265653
88,2012-08-23,30.51,30.94,30.05,30.93,389340
89,2012-08-24,30.9,31.06,30.45,30.86,337781
90,2012-08-27,31.07,31.16,30.54,31.03,332738
91,2012-08-28,31.0,31.1193,30.89,31.0,290550
92,2012-08-29,31.0,31.04,30.51,30.84,311232
93,2012-08-30,30.52,31.36,29.911,30.5,932411
94,2012-08-31,34.5,36.12,34.25,34.4,3465260
95,2012-09-04,34.49,35.52,34.29,35.38,603672
96,2012-09-05,35.54,37.44,35.23,37.02,1069618
97,2012-09-06,37.58,37.75,36.33,37.23,571128
98,2012-09-07,37.2,38.49,36.6,38.29,846495
99,2012-09-10,38.2,38.21,36.09,36.98,752129
100,2012-09-11,37.0,37.19,36.3301,36.49,429152
101,2012-09-12,36.98,37.4,36.695,36.88,352980
102,2012-09-13,36.98,38.08,36.0,37.81,608552
103,2012-09-14,38.48,39.75,38.26,39.08,663214
104,2012-09-17,39.09,39.09,37.72,38.35,401444
105,2012-09-18,38.39,38.4983,37.56,37.66,268560
106,2012-09-19,37.49,38.3,37.48,37.86,313749
107,2012-09-20,37.58,37.81,35.85,36.75,1202495
108,2012-09-21,37.16,37.75,36.61,37.14,1607611
109,2012-09-24,36.87,37.12,36.01,36.26,571702
110,2012-09-25,36.65,38.07,36.3002,36.79,1692520
111,2012-09-26,36.61,36.68,34.9201,35.93,484686
112,2012-09-27,36.55,38.16,36.3223,37.73,1107889
113,2012-09-28,37.61,37.87,36.12,36.72,970188
114,2012-10-01,37.0,37.204,33.94,35.93,2340039
115,2012-10-02,35.91,35.9875,34.24,35.37,967929
116,2012-10-03,35.51,36.1,34.95,36.05,648435
117,2012-10-04,35.5,35.79,34.82,34.94,592287
118,2012-10-05,35.06,35.28,32.43,33.03,1457620
119,2012-10-08,31.96,33.56,31.85,32.7,714992
120,2012-10-09,32.6,32.6,32.0,32.364,706731
121,2012-10-10,32.26,32.65,30.92,31.07,1223701
122,2012-10-11,31.53,32.07,30.9,31.52,1681392
123,2012-10-12,31.5,31.79,31.14,31.31,680431
124,2012-10-15,31.15,32.47,31.03,32.23,1183492
125,2012-10-16,31.13,32.78,30.23,32.0,6140956
126,2012-10-17,31.9,32.11,30.94,31.22,1700927
127,2012-10-18,31.0,31.6,30.815,31.17,1061304
128,2012-10-19,31.21,31.93,30.72,31.51,1718187
129,2012-10-22,31.83,31.83,30.12,30.49,1422905
130,2012-10-23,30.29,30.77,29.9,30.5591,923517
131,2012-10-24,30.74,30.87,30.01,30.39,670511
132,2012-10-25,30.81,30.81,28.04,29.99,2040764
133,2012-10-26,29.65,29.91,28.76,28.99,917276
134,2012-10-31,28.96,29.04,27.75,28.03,1557782
135,2012-11-01,28.15,29.23,27.9,28.52,1434983
136,2012-11-02,28.67,28.76,27.77,28.23,829758
137,2012-11-05,28.18,28.41,27.41,27.69,795081
138,2012-11-06,27.84,28.1801,27.58,27.75,569012
139,2012-11-07,27.45,27.57,26.87,27.36,649752
140,2012-11-08,27.34,27.35,26.73,26.81,733528
141,2012-11-09,26.91,27.06,26.58,26.92,848951
142,2012-11-12,26.97,27.0,26.15,26.54,722378
143,2012-11-13,26.31,26.7,26.1,26.3,412849
144,2012-11-14,26.53,27.36,26.34,26.58,752842
145,2012-11-15,26.64,27.44,26.64,27.3894,1184154
146,2012-11-16,27.38,29.0,27.31,28.5,1378940
147,2012-11-19,28.81,28.92,27.32,28.1393,1445956
148,2012-11-20,28.02,28.6,28.02,28.39,657664
149,2012-11-21,28.39,29.2,28.39,28.67,748023
150,2012-11-23,28.7,29.01,28.48,28.89,300597
151,2012-11-26,28.6,28.99,28.19,28.8,698403
152,2012-11-27,28.9,29.22,28.67,29.06,838091
153,2012-11-28,28.99,29.1,28.76,28.96,751630
154,2012-11-29,29.03,30.0,28.97,29.98,2158201
155,2012-11-30,30.21,30.92,28.1,30.2,8192955
156,2012-12-03,28.21,29.75,27.87,28.31,5165225
157,2012-12-04,28.0,28.55,27.87,28.1305,1342184
158,2012-12-05,28.01,28.795,27.7101,28.74,1316395
159,2012-12-06,28.26,29.0,27.78,28.89,938654
160,2012-12-07,28.6,28.7,27.84,27.89,1293238
161,2012-12-10,27.82,28.43,27.73,27.84,1735290
162,2012-12-11,27.82,28.0,27.551,27.6,1484792
163,2012-12-12,27.82,27.82,26.91,27.09,1876036
164,2012-12-13,27.17,27.46,26.931,27.2022,1344595
165,2012-12-14,27.05,27.66,26.98,27.57,931788
166,2012-12-17,27.21,27.71,27.1401,27.67,953274
167,2012-12-18,27.21,28.4,27.2075,28.26,1564084
168,2012-12-19,28.28,29.67,28.05,29.37,2552829
169,2012-12-20,29.16,29.38,28.85,29.11,1312047
170,2012-12-21,29.02,29.43,28.66,29.37,1643560
171,2012-12-24,29.04,29.27,28.98,29.2,324950
172,2012-12-26,28.64,29.12,28.61,28.84,469896
173,2012-12-27,28.41,28.9089,27.97,28.78,1193990
174,2012-12-28,28.45,28.77,28.34,28.41,676345
175,2012-12-31,28.08,29.18,28.08,29.02,994084
176,2013-01-02,29.5,29.7,29.02,29.26,1214827
177,2013-01-03,29.5,29.795,29.14,29.35,637960
178,2013-01-04,29.53,29.87,29.29,29.68,559063
179,2013-01-07,29.4,29.89,29.32,29.3649,873444
180,2013-01-08,28.77,29.18,28.25,28.88,1195388
181,2013-01-09,28.77,29.81,28.77,29.74,885330
182,2013-01-10,29.89,29.89,29.22,29.77,720904
183,2013-01-11,29.5,32.44,29.44,32.27,3579761
184,2013-01-14,31.63,31.8699,30.85,31.3,1536125
185,2013-01-15,31.19,33.71,30.995,33.46,3302239
186,2013-01-16,33.0,33.35,31.75,31.78,3933321
187,2013-01-17,31.85,33.4,31.14,33.15,2955141
188,2013-01-18,33.15,33.75,33.0,33.5,2604840
189,2013-01-22,33.42,33.63,32.96,33.54,1130444
190,2013-01-23,33.73,33.74,33.0,33.23,1306449
191,2013-01-24,33.53,33.62,33.15,33.49,2042697
192,2013-01-25,33.62,34.9,33.29,33.63,2140750
193,2013-01-28,33.88,34.98,33.88,34.08,1982267
194,2013-01-29,33.65,33.75,32.57,33.46,2411382
195,2013-01-30,33.49,33.64,32.31,32.78,1357369
196,2013-01-31,32.91,33.93,32.5,32.96,1078099
197,2013-02-01,33.27,34.02,33.27,33.9,2550040
198,2013-02-04,33.51,34.05,33.33,33.67,884336
199,2013-02-05,33.8,34.0,33.44,33.72,797516
200,2013-02-06,33.88,34.16,33.64,33.92,780894
201,2013-02-07,33.75,33.775,32.82,33.21,733451
202,2013-02-08,32.79,33.74,32.75,33.42,636784
203,2013-02-11,33.08,34.01,33.0,33.88,770841
204,2013-02-12,34.28,34.75,33.76,34.64,1711584
205,2013-02-13,34.42,34.83,34.12,34.5,717567
206,2013-02-14,34.47,35.19,34.02,35.08,1479274
207,2013-02-15,35.44,35.76,34.9,34.98,1555150
208,2013-02-19,34.74,35.349,34.67,34.68,728027
209,2013-02-20,34.88,35.07,34.04,34.11,827562
210,2013-02-21,34.18,34.8222,33.78,34.04,794528
211,2013-02-22,34.05,35.06,34.0,35.01,703320
212,2013-02-25,35.0,36.31,35.0,35.55,1819924
213,2013-02-26,35.51,35.75,35.06,35.51,1802894
214,2013-02-27,35.3,36.47,35.1,36.36,1306334
215,2013-02-28,36.28,36.71,35.93,36.13,2108496
216,2013-03-01,37.08,39.18,36.13,38.97,4318340
217,2013-03-04,37.43,38.18,37.05,37.6,3743197
218,2013-03-05,37.28,37.68,37.01,37.56,3442558
219,2013-03-06,37.79,38.04,37.3,37.84,1806065
220,2013-03-07,38.0,38.07,37.6353,38.01,1717985
221,2013-03-08,37.95,39.23,37.93,38.72,1755047
222,2013-03-11,37.77,39.03,37.51,38.62,1199525
223,2013-03-12,38.47,38.98,37.73,38.11,1523941
224,2013-03-13,38.22,38.72,37.91,38.56,1069457
225,2013-03-14,38.68,39.5,38.38,39.04,1633284
226,2013-03-15,39.11,39.49,38.65,39.0,1147760
227,2013-03-18,38.1,38.98,38.03,38.58,922315
228,2013-03-19,38.65,38.8,37.13,37.49,1635172
229,2013-03-20,37.86,38.56,37.61,38.55,1166633
230,2013-03-21,38.16,38.82,37.62,38.46,1010737
231,2013-03-22,38.44,39.3,38.03,39.05,1312576
232,2013-03-25,38.52,40.63,38.475,39.98,3262219
233,2013-03-26,39.49,39.7,38.6,39.0,3280093
234,2013-03-27,39.26,40.03,38.82,40.02,1657740
235,2013-03-28,39.84,40.58,39.8,40.03,1425611
236,2013-04-01,39.82,40.3,39.66,40.0,1540268
237,2013-04-02,40.01,40.3701,39.6,39.73,929629
238,2013-04-03,39.71,39.9,38.75,39.33,1601514
239,2013-04-04,39.35,39.89,39.1,39.49,1322774
240,2013-04-05,38.99,40.0,38.6,39.91,1121748
241,2013-04-08,39.33,40.22,39.26,39.86,1397664
242,2013-04-09,39.75,40.65,39.685,40.45,1149969
243,2013-04-10,40.56,41.44,40.29,41.16,2540893
244,2013-04-11,41.37,42.25,40.99,42.14,1596424
245,2013-04-12,42.13,42.4,41.64,42.26,881121
246,2013-04-15,42.09,42.48,41.42,41.45,1441628
247,2013-04-16,41.6,42.28,41.22,42.14,1870758
248,2013-04-17,42.03,42.49,41.73,42.1,1295612
249,2013-04-18,42.42,42.42,40.79,41.02,1040641
250,2013-04-19,41.03,41.03,40.03,40.63,1229360
251,2013-04-22,41.06,41.49,40.22,40.71,1004230
252,2013-04-23,40.64,41.77,40.64,41.51,645863
253,2013-04-24,41.45,41.5007,40.72,40.88,908461
254,2013-04-25,41.06,42.09,40.75,42.03,1467495
255,2013-04-26,41.95,42.53,41.03,41.14,1024136
256,2013-04-29,41.69,41.86,41.21,41.73,865224
257,2013-04-30,41.76,42.16,40.48,40.8,1481560
258,2013-05-01,40.59,41.6323,40.59,40.73,1030470
259,2013-05-02,40.9,42.5,40.72,42.18,1343635
260,2013-05-03,42.5,43.49,42.311,43.28,828489
261,2013-05-06,43.4,43.97,42.87,43.68,651331
262,2013-05-07,43.4,44.49,42.99,44.42,891858
263,2013-05-08,42.85,44.6,42.85,43.37,1454432
264,2013-05-09,43.67,43.69,41.77,43.05,1498046
265,2013-05-10,43.75,45.16,43.41,44.89,1480314
266,2013-05-13,44.76,45.04,44.015,44.25,664140
267,2013-05-14,44.56,45.22,44.391,45.12,1247214
268,2013-05-15,45.27,45.44,43.86,44.28,1022579
269,2013-05-16,44.81,45.2,44.52,44.7,1187910
270,2013-05-17,45.02,45.55,44.53,45.44,954043
271,2013-05-20,45.98,47.14,45.82,46.49,1043569
272,2013-05-21,46.52,47.21,45.84,46.7,711762
273,2013-05-22,46.84,46.8955,44.76,45.11,868351
274,2013-05-23,45.0,45.32,43.61,44.88,745344
275,2013-05-24,44.82,44.86,44.06,44.82,609031
276,2013-05-28,45.03,46.09,45.02,45.79,975017
277,2013-05-29,45.48,46.06,44.46,45.87,1510752
278,2013-05-30,45.94,46.21,44.45,45.22,2400484
279,2013-05-31,44.05,47.11,43.4,46.76,2795586
280,2013-06-03,46.24,46.45,44.79,45.03,2377553
281,2013-06-04,44.61,45.45,42.96,42.99,2116619
282,2013-06-05,42.79,43.11,41.29,42.02,2467645
283,2013-06-06,42.1,43.03,41.78,42.89,936935
284,2013-06-07,43.0,43.5,42.24,43.42,1417994
285,2013-06-10,43.79,44.15,43.04,44.13,1092345
286,2013-06-11,43.58,44.645,42.97,44.1,1286469
287,2013-06-12,44.49,44.79,43.73,43.8,1072846
288,2013-06-13,43.65,43.87,43.11,43.81,751325
289,2013-06-14,44.02,44.28,42.97,43.07,608776
290,2013-06-17,43.48,44.15,43.4,43.85,1213813
291,2013-06-18,43.69,44.67,43.42,43.97,1312873
292,2013-06-19,43.91,44.165,43.69,43.72,1452396
293,2013-06-20,43.66,43.79,43.05,43.59,1352857
294,2013-06-21,43.8,43.95,42.826,43.85,1561015
295,2013-06-24,43.31,44.4,43.0,43.78,1344575
296,2013-06-25,43.88,44.29,43.51,43.95,1066622
297,2013-06-26,44.55,46.105,44.0,45.99,2003154
298,2013-06-27,45.94,47.11,45.25,47.01,1558878
299,2013-06-28,46.75,47.61,46.29,46.36,8399941
300,2013-07-01,46.35,47.92,46.145,47.72,1569129
301,2013-07-02,47.43,49.29,47.4,48.15,2364095
302,2013-07-03,48.38,48.76,47.51,48.41,892053
303,2013-07-05,48.58,49.34,48.58,49.32,805985
304,2013-07-08,49.57,49.58,48.1901,48.25,1090928
305,2013-07-09,48.22,49.07,47.6,48.65,1145001
306,2013-07-10,48.79,49.85,48.68,49.81,991878
307,2013-07-11,50.08,50.15,49.2,49.5,972430
308,2013-07-12,49.67,51.11,49.5,50.72,1634046
309,2013-07-15,50.63,51.31,50.391,50.45,1073191
310,2013-07-16,50.14,50.399,49.32,49.92,1694206
311,2013-07-17,49.84,50.77,49.74,49.99,764683
312,2013-07-18,50.19,50.32,49.59,49.94,515869
313,2013-07-19,49.61,50.155,49.505,49.67,718835
314,2013-07-22,49.95,50.28,49.62,49.84,626852
315,2013-07-23,50.36,50.53,49.91,50.1,657658
316,2013-07-24,50.26,51.46,50.26,51.16,1195416
317,2013-07-25,51.15,52.12,51.08,51.36,745222
318,2013-07-26,51.04,51.14,50.14,50.46,1229266
319,2013-07-29,50.73,50.73,49.47,49.86,891477
320,2013-07-30,49.78,50.05,49.4,49.93,971020
321,2013-07-31,50.21,50.57,49.5,50.01,720025
322,2013-08-01,50.28,52.08,50.15,51.26,957546
323,2013-08-02,51.41,53.47,50.758,52.6,1338191
324,2013-08-05,52.17,53.19,52.17,52.98,784401
325,2013-08-06,53.01,53.0699,52.03,52.1,656067
326,2013-08-07,52.0,52.0,51.259,51.68,475548
327,2013-08-08,51.85,52.22,51.42,52.02,430734
328,2013-08-09,52.14,52.86,51.66,51.73,400053
329,2013-08-12,51.66,52.5699,51.3,52.35,221491
330,2013-08-13,52.11,52.9696,51.6501,52.24,266600
331,2013-08-14,52.52,52.82,51.66,51.69,302678
332,2013-08-15,50.95,51.09,49.44,49.91,730215
333,2013-08-16,50.06,50.06,49.33,49.8,453881
334,2013-08-19,49.98,50.968,49.61,50.0,826286
335,2013-08-20,50.13,50.418,49.29,49.94,517121
336,2013-08-21,49.97,50.76,49.6901,50.01,332823
337,2013-08-22,50.26,50.56,49.85,50.19,386064
338,2013-08-23,50.2,50.5,49.39,50.21,670968
339,2013-08-26,50.28,50.98,50.06,50.16,593668
340,2013-08-27,49.84,49.84,47.77,48.18,1231162
341,2013-08-28,48.11,48.47,47.69,48.11,1233114
342,2013-08-29,48.36,49.65,48.32,48.92,1465354
343,2013-08-30,53.7,55.83,52.52,55.21,4905472
344,2013-09-03,54.75,56.52,54.5,55.24,2340903
345,2013-09-04,55.0,55.94,54.76,55.33,885418
346,2013-09-05,55.26,55.92,55.0,55.39,803211
347,2013-09-06,55.93,57.75,55.57,56.34,1582441
348,2013-09-09,56.48,59.75,56.355,59.43,1744467
349,2013-09-10,59.98,61.21,59.4701,60.35,1386548
350,2013-09-11,60.1,61.75,59.95,61.0,884331
351,2013-09-12,61.18,62.21,60.57,60.779,1266979
352,2013-09-13,60.72,60.9,59.29,59.54,943747
353,2013-09-16,61.35,61.5699,58.361,59.11,1552475
354,2013-09-17,59.49,59.76,58.03,59.37,1383547
355,2013-09-18,59.55,60.5,59.32,60.46,1084589
356,2013-09-19,60.66,62.0,60.53,61.33,1046570
357,2013-09-20,62.12,63.3399,61.45,61.98,3386853
358,2013-09-23,62.09,62.23,58.85,60.76,1621981
359,2013-09-24,60.4,61.29,59.07,60.37,644244
360,2013-09-25,60.59,60.94,59.67,60.44,554126
361,2013-09-26,60.71,61.97,60.52,61.97,957093
362,2013-09-27,61.84,62.32,61.09,61.49,878594
363,2013-09-30,60.63,60.99,59.84,60.04,1056919
364,2013-10-01,60.02,61.68,59.49,61.5,1194203
365,2013-10-02,60.3,61.92,60.3,61.46,897580
366,2013-10-03,61.11,61.98,59.91,60.66,926766
367,2013-10-04,60.82,63.77,60.53,62.95,1324379
368,2013-10-07,61.23,62.61,59.51,60.04,1859807
369,2013-10-08,60.53,61.25,55.62,56.92,3195044
370,2013-10-09,57.16,57.51,54.93,56.68,1435307
371,2013-10-10,57.45,59.4,57.01,59.22,1196550
372,2013-10-11,59.43,60.36,59.03,59.45,1061787
373,2013-10-14,58.66,59.57,58.11,59.35,667898
374,2013-10-15,59.13,59.13,57.16,57.5,905578
375,2013-10-16,57.92,59.47,57.8,59.19,1009210
376,2013-10-17,59.13,62.91,59.13,62.62,2456988
377,2013-10-18,63.23,63.49,61.709,61.882,1131785
378,2013-10-21,62.07,63.33,61.61,62.68,1311324
379,2013-10-22,62.95,64.5,62.14,62.99,1573112
380,2013-10-23,62.75,62.76,61.21,62.03,842739
381,2013-10-24,62.26,63.83,62.1,63.77,843682
382,2013-10-25,64.16,64.459,61.93,61.96,947679
383,2013-10-28,62.26,62.59,60.49,60.96,1173075
384,2013-10-29,61.25,61.97,59.5,61.64,1144622
385,2013-10-30,62.17,63.23,61.91,62.83,1484141
386,2013-10-31,62.65,63.07,61.72,62.71,927053
387,2013-11-01,62.89,64.34,62.12,62.44,1002678
388,2013-11-04,62.57,63.92,61.97,63.05,1100604
389,2013-11-05,63.0,64.498,62.59,63.98,953364
390,2013-11-06,64.52,64.7,63.1,63.65,1191017
391,2013-11-07,63.77,65.15,61.39,61.729,1308535
392,2013-11-08,61.99,62.36,59.5,60.3,2295926
393,2013-11-11,60.34,61.45,59.92,60.94,899583
394,2013-11-12,60.87,61.75,60.6001,61.03,873707
395,2013-11-13,60.31,62.16,60.31,61.89,1040290
396,2013-11-14,61.92,62.6,61.37,62.55,472161
397,2013-11-15,63.46,63.52,62.71,63.34,751279
398,2013-11-18,63.55,64.6,62.49,62.71,1083879
399,2013-11-19,63.03,63.59,62.48,62.9,1164613
400,2013-11-20,63.1,63.75,62.45,62.53,1108094
401,2013-11-21,62.95,62.99,59.68,59.9,3315288
402,2013-11-22,69.47,74.76,69.0064,73.56,6652120
403,2013-11-25,72.84,74.97,70.05,71.03,2844739
404,2013-11-26,71.07,73.24,70.78,73.08,1753047
405,2013-11-27,73.04,73.67,72.06,72.71,917609
406,2013-11-29,72.99,72.99,71.53,72.16,387031
407,2013-12-02,72.03,72.89,70.68,71.69,1066370
408,2013-12-03,71.25,72.15,69.95,70.48,1313172
409,2013-12-04,70.28,70.28,68.37,69.66,1441521
410,2013-12-05,69.26,71.67,69.21,70.79,976508
411,2013-12-06,71.49,71.49,68.8,69.68,744894
412,2013-12-09,69.78,69.91,68.08,69.07,838623
413,2013-12-10,69.08,69.08,68.0,68.43,829863
414,2013-12-11,68.63,68.63,66.69,66.99,771196
415,2013-12-12,66.97,68.64,66.75,68.05,973372
416,2013-12-13,68.12,68.31,67.1,67.73,810609
417,2013-12-16,68.0,69.0,67.51,68.12,874211
418,2013-12-17,68.12,69.86,68.05,69.5,1142990
419,2013-12-18,69.36,69.456,66.3,68.64,1275052
420,2013-12-19,68.58,70.6,68.1401,68.49,914457
421,2013-12-20,68.87,70.24,68.41,69.52,2380418
422,2013-12-23,70.0,70.85,69.49,70.64,773023
423,2013-12-24,70.64,70.9,69.32,70.22,322014
424,2013-12-26,70.08,71.53,69.485,70.57,534405
425,2013-12-27,70.6,71.17,68.79,68.99,447737
426,2013-12-30,69.0,69.42,67.871,68.93,464553
427,2013-12-31,68.93,69.91,68.001,68.67,776713
428,2014-01-02,68.09,72.34,68.09,71.46,1775015
429,2014-01-03,71.45,71.5,69.8325,70.98,736720
430,2014-01-06,71.1,72.24,70.04,70.78,766543
431,2014-01-07,73.05,76.99,73.0,75.39,2622538
432,2014-01-08,75.91,76.378,74.11,74.91,1066847
433,2014-01-09,75.35,75.645,73.13,74.58,725859
434,2014-01-10,73.23,75.29,71.52,75.24,1118284
435,2014-01-13,75.4,75.5,72.86,73.31,875501
436,2014-01-14,73.85,75.39,73.0401,75.04,886028
437,2014-01-15,75.25,76.21,75.13,75.99,1108214
438,2014-01-16,77.15,81.03,77.0,79.43,1705842
439,2014-01-17,79.46,79.99,77.95,79.67,1603684
440,2014-01-21,80.87,82.82,80.02,81.5,2358908
441,2014-01-22,80.6,83.97,80.6,82.24,1891067
442,2014-01-23,82.0,82.08,79.0,81.82,4217240
443,2014-01-24,81.72,82.71,76.91,76.99,2185877
444,2014-01-27,78.43,79.745,72.43,73.97,2650990
445,2014-01-28,73.92,75.56,73.91,75.27,1588293
446,2014-01-29,74.85,76.6372,72.66,73.03,1898134
447,2014-01-30,76.51,78.26,74.45,77.42,2640741
448,2014-01-31,76.36,78.48,75.01,77.03,2058651
449,2014-02-03,76.74,78.74,73.2,74.15,1585021
450,2014-02-04,74.84,76.33,73.471,76.14,1080991
451,2014-02-05,77.6,79.94,74.25,77.29,2017415
452,2014-02-06,77.34,79.34,77.02,77.68,1505258
453,2014-02-07,77.7,80.0,77.64,79.88,1812634
454,2014-02-10,80.02,81.24,78.95,80.9,1389921
455,2014-02-11,81.39,83.65,81.3,83.16,1654114
456,2014-02-12,83.83,83.89,81.7,83.04,1126704
457,2014-02-13,81.51,86.38,81.0,86.3,1403099
458,2014-02-14,87.2,87.45,84.68,86.09,1029497
459,2014-02-18,87.95,87.99,85.76,86.43,1225392
460,2014-02-19,84.62,86.4,84.45,86.02,3195773
461,2014-02-20,86.43,89.0,86.07,88.51,1720554
462,2014-02-21,89.25,89.83,87.38,89.02,1268976
463,2014-02-24,89.83,91.12,88.6,90.75,1284743
464,2014-02-25,92.85,95.019,90.1401,93.31,2494977
465,2014-02-26,95.08,96.21,91.91,92.96,2146577
466,2014-02-27,93.76,97.33,93.74,95.5,2508732
467,2014-02-28,102.94,106.15,90.78,92.75,5353430
468,2014-03-03,87.615,90.0899,85.67,88.99,3567487
469,2014-03-04,92.23,93.4299,91.19,92.0,1827623
470,2014-03-05,91.96,92.84,91.11,92.32,1399046
471,2014-03-06,92.78,93.42,91.0,91.56,1634137
472,2014-03-07,91.71,92.06,86.94,88.64,2609078
473,2014-03-10,87.87,88.77,83.591,84.97,2561483
474,2014-03-11,85.01,87.24,84.325,84.7,2051090
475,2014-03-12,84.31,88.06,83.6,87.71,1854216
476,2014-03-13,87.88,88.46,83.695,85.34,2112285
477,2014-03-14,84.68,85.8182,83.84,84.57,1005694
478,2014-03-17,84.75,87.1,84.65,85.48,1027675
479,2014-03-18,85.79,90.49,85.445,90.02,2401695
480,2014-03-19,89.68,89.855,87.04,87.95,1658022
481,2014-03-20,87.54,90.0,86.0,89.42,1916935
482,2014-03-21,89.46,89.73,84.37,84.78,3749510
483,2014-03-24,85.54,85.54,74.08,77.27,5897696
484,2014-03-25,79.17,79.53,72.4205,74.2,5755558
485,2014-03-26,75.43,77.17,73.62,74.84,4017122
486,2014-03-27,74.54,74.54,71.1,73.53,3702778
487,2014-03-28,73.44,74.89,71.0,71.41,2653867
488,2014-03-31,72.93,72.93,70.44,71.49,2617953
489,2014-04-01,71.76,75.0,71.0,74.9,4313495
490,2014-04-02,75.65,76.26,70.27,71.12,3167047
491,2014-04-03,72.0,72.15,65.216,66.36,5266691
492,2014-04-04,67.22,68.93,61.66,62.68,6474659
493,2014-04-07,62.12,64.22,58.289,60.57,8362738
494,2014-04-08,61.89,63.09,58.58,61.42,5566463
495,2014-04-09,62.27,65.3,61.54,65.04,5042750
496,2014-04-10,64.97,65.259,57.64,58.4,4993602
497,2014-04-11,56.86,60.2,55.55,57.68,3727864
498,2014-04-14,59.19,61.95,58.86,60.5,6387133
499,2014-04-15,60.75,64.64,58.73,64.36,6691537
500,2014-04-16,65.06,65.53,62.93,64.77,4009307
501,2014-04-17,65.53,67.565,64.62,65.84,3857620
502,2014-04-21,65.84,65.88,62.44,64.3,2059527
503,2014-04-22,63.97,66.61,63.97,65.74,1921957
504,2014-04-23,66.02,66.28,61.345,61.45,3290736
505,2014-04-24,62.26,62.485,56.5,59.23,5449423
506,2014-04-25,58.88,59.19,54.67,55.6,4122452
507,2014-04-28,55.87,55.949,50.84,52.99,5910565
508,2014-04-29,52.69,56.41,52.181,55.55,3879800
509,2014-04-30,55.12,55.35,53.18,54.57,2379550
510,2014-05-01,54.58,57.599,53.88,54.9,3472859
511,2014-05-02,55.02,55.5,53.25,54.87,2422699
512,2014-05-05,54.14,55.62,53.25,54.74,2597009
513,2014-05-06,55.51,55.51,51.71,51.75,2572919
514,2014-05-07,51.4,51.53,45.12,48.51,8384410
515,2014-05-08,48.3,49.75,46.38,46.65,4037587
516,2014-05-09,46.25,47.37,45.41,46.5,2782171
517,2014-05-12,47.02,48.81,46.34,48.23,3558629
518,2014-05-13,48.23,48.5,43.96,44.07,5181344
519,2014-05-14,43.81,46.21,43.425,43.7,4806293
520,2014-05-15,44.13,44.59,41.07,43.6,6254279
521,2014-05-16,43.58,44.25,42.14,43.76,4550504
522,2014-05-19,43.68,45.28,43.22,44.0,3798169
523,2014-05-20,43.43,45.54,42.3,44.16,4950768
524,2014-05-21,44.5,45.34,43.03,44.52,3082696
525,2014-05-22,44.39,46.45,44.0,45.75,3829731
526,2014-05-23,46.33,46.33,44.29,45.99,2700113
527,2014-05-27,47.24,49.68,47.24,48.89,4609076
528,2014-05-28,50.35,50.74,47.823,48.88,5671667
529,2014-05-29,49.93,50.5,48.53,50.039,5402319
530,2014-05-30,46.92,47.0,41.05,41.86,19324936
531,2014-06-02,41.96,43.31,41.22,41.97,5660720
532,2014-06-03,41.69,41.97,39.35,40.5,5690658
533,2014-06-04,40.13,41.25,39.76,40.39,2662000
534,2014-06-05,40.85,43.29,40.01,42.92,5763426
535,2014-06-06,43.0,43.49,42.01,43.18,3151709
536,2014-06-09,43.29,45.24,42.7,43.95,3442808
537,2014-06-10,44.01,44.72,43.23,43.85,1648153
