Unnamed: 0,DateTime,Open,High,Low,Close,Volume
92.0,2015-12-03,19.91,20.1,19.55,19.81,201800
93.0,2015-12-04,19.85,20.69,19.77,20.32,912600
94.0,2015-12-07,20.2,20.77,19.5,20.3,229700
95.0,2015-12-08,20.13,20.81,19.97,20.78,268500
96.0,2015-12-09,20.81,20.86,19.89,20.11,293900
97.0,2015-12-10,19.67,19.8,19.44,19.54,1319100
98.0,2015-12-11,19.85,20.72,19.506,20.34,703300
99.0,2015-12-14,20.24,20.78,19.62,19.75,452300
100.0,2015-12-15,19.75,20.32,19.5,20.23,273700
101.0,2015-12-16,20.31,21.86,20.302,21.56,486100
102.0,2015-12-17,21.75,22.22,21.5,21.82,596100
103.0,2015-12-18,21.95,21.97,20.7,21.04,777000
104.0,2015-12-21,21.05,21.4,20.87,21.0,521100
105.0,2015-12-22,21.0,21.34,20.6,20.78,391300
106.0,2015-12-23,20.76,21.24,20.5,21.01,375700
107.0,2015-12-24,20.95,20.98,20.58,20.78,73500
108.0,2015-12-28,20.65,21.41,20.58,21.4,295400
109.0,2015-12-29,21.5,22.0,21.23,22.0,189000
110.0,2015-12-30,21.85,22.6,21.77,22.56,295500
111.0,2015-12-31,22.34,22.574,21.86,22.02,221700
112.0,2016-01-04,21.72,22.61,21.5,22.33,425200
113.0,2016-01-05,22.2,22.64,21.25,21.54,397800
114.0,2016-01-06,21.2,22.17,21.05,21.64,529300
115.0,2016-01-07,21.36,21.79,20.47,20.55,552400
116.0,2016-01-08,19.33,20.7,19.15,19.56,705900
117.0,2016-01-11,19.71,20.06,19.42,19.63,520700
118.0,2016-01-12,20.36,20.73,19.2,19.58,410600
119.0,2016-01-13,19.67,19.98,19.06,19.62,242500
120.0,2016-01-14,19.43,19.62,18.65,19.32,389400
121.0,2016-01-15,19.14,19.57,18.39,19.41,438500
122.0,2016-01-19,19.44,19.95,18.71,18.99,417400
123.0,2016-01-20,18.71,18.931,18.1,18.82,298500
124.0,2016-01-21,18.92,19.23,18.59,18.81,526200
125.0,2016-01-22,19.08,19.67,18.9,19.64,314500
126.0,2016-01-25,19.55,19.76,19.35,19.45,169900
127.0,2016-01-26,19.55,20.31,19.55,19.98,382500
128.0,2016-01-27,19.97,20.19,19.53,19.69,311600
129.0,2016-01-28,19.7,20.05,18.99,19.6,382900
130.0,2016-01-29,19.64,20.21,19.5,19.73,1119300
131.0,2016-02-01,19.72,20.5,19.65,20.43,627800
132.0,2016-02-02,21.02,22.21,20.7,21.11,1371000
133.0,2016-02-03,21.5,22.0,20.6,21.78,1226900
134.0,2016-02-04,21.67,23.74,21.22,22.2,1530100
135.0,2016-02-05,23.75,24.4,23.14,23.79,1759100
136.0,2016-02-08,23.5,23.67,22.5,23.56,813100
137.0,2016-02-09,23.39,24.38,22.89,23.0,721100
138.0,2016-02-10,23.18,24.03,23.07,23.97,657200
139.0,2016-02-11,23.89,24.26,22.72,23.03,469700
140.0,2016-02-12,23.11,23.7,22.88,23.11,436100
141.0,2016-02-16,23.51,23.91,23.12,23.81,607200
142.0,2016-02-17,24.0,25.0,23.59,24.39,947600
143.0,2016-02-18,24.51,24.75,24.19,24.39,483300
144.0,2016-02-19,24.13,24.39,23.72,23.87,574100
145.0,2016-02-22,24.55,24.58,23.93,24.2,678700
146.0,2016-02-23,24.85,24.85,23.893,24.08,460300
147.0,2016-02-24,24.04,24.58,23.39,24.26,917900
148.0,2016-02-25,24.24,24.415,24.15,24.25,421700
149.0,2016-02-26,24.26,24.5,23.98,24.0,449300
150.0,2016-02-29,24.42,24.42,23.88,24.03,574100
151.0,2016-03-01,24.15,24.79,24.0,24.38,1056300
152.0,2016-03-02,24.75,25.65,24.54,25.29,1231500
153.0,2016-03-03,24.99,25.1,24.19,24.46,877400
154.0,2016-03-04,25.6,26.23,24.515,24.99,1306500
155.0,2016-03-07,24.59,25.43,24.3,24.56,462300
156.0,2016-03-08,24.0,24.415,22.13,23.74,1005500
157.0,2016-03-09,24.72,25.4,24.14,24.43,524800
158.0,2016-03-10,24.56,24.8,24.21,24.47,436700
159.0,2016-03-11,25.2,25.44,24.45,25.37,659600
160.0,2016-03-14,25.23,26.46,25.11,25.79,751500
161.0,2016-03-15,25.02,25.66,24.79,25.18,570100
162.0,2016-03-16,24.99,25.5,24.821,25.25,382400
163.0,2016-03-17,25.18,26.29,25.125,26.11,653900
164.0,2016-03-18,26.07,26.34,25.69,26.08,605100
165.0,2016-03-21,25.93,27.25,25.84,26.92,664000
166.0,2016-03-22,26.8,27.11,26.64,26.84,561800
167.0,2016-03-23,26.72,27.15,26.66,26.71,374200
168.0,2016-03-24,26.53,27.0,26.01,26.73,552800
169.0,2016-03-28,26.9,27.149,26.2,26.22,437800
170.0,2016-03-29,26.12,26.63,25.93,26.48,338400
171.0,2016-03-30,26.6,27.2,26.5,27.14,755100
172.0,2016-03-31,27.11,27.19,26.79,26.97,424600
173.0,2016-04-01,26.86,26.96,26.49,26.58,273400
174.0,2016-04-04,26.57,26.86,26.11,26.4,286400
175.0,2016-04-05,26.35,26.59,25.93,26.24,433900
176.0,2016-04-06,26.32,27.62,26.255,26.62,523500
177.0,2016-04-07,26.47,26.85,26.281,26.68,570500
178.0,2016-04-08,26.7,27.91,26.59,27.46,653700
179.0,2016-04-11,27.54,27.62,27.08,27.2,288200
180.0,2016-04-12,27.14,27.14,26.13,26.24,356200
181.0,2016-04-13,26.48,26.948,26.31,26.43,342800
182.0,2016-04-14,26.42,27.05,26.25,26.98,245500
183.0,2016-04-15,26.9,27.01,26.06,26.92,277100
184.0,2016-04-18,26.83,27.05,25.61,25.94,521600
185.0,2016-04-19,25.87,26.135,24.01,24.82,1424700
186.0,2016-04-20,24.81,25.02,24.5,24.81,571400
187.0,2016-04-21,24.81,25.28,24.8,25.05,220500
188.0,2016-04-22,25.0,25.75,25.0,25.62,527200
189.0,2016-04-25,25.5,25.98,25.12,25.34,411900
190.0,2016-04-26,25.37,25.7,24.67,24.77,324400
191.0,2016-04-27,24.87,25.88,24.639,25.69,363200
192.0,2016-04-28,25.55,25.96,25.34,25.48,306700
193.0,2016-04-29,25.28,25.35,24.57,25.3,518400
194.0,2016-05-02,25.19,25.675,25.11,25.5,618600
195.0,2016-05-03,25.87,26.44,25.6,26.0,1158000
196.0,2016-05-04,26.04,26.54,24.82,25.0,954300
197.0,2016-05-05,25.0,25.55,23.43,24.66,1245800
198.0,2016-05-06,24.59,24.732,23.8,24.47,631200
199.0,2016-05-09,24.47,24.63,23.77,23.9,575900
200.0,2016-05-10,23.89,23.9,23.23,23.49,566300
201.0,2016-05-11,23.5,24.03,23.5,23.72,326200
202.0,2016-05-12,23.7,24.16,23.55,23.9,606700
203.0,2016-05-13,23.94,24.22,23.28,23.44,619400
204.0,2016-05-16,23.33,23.705,23.12,23.18,661400
205.0,2016-05-17,23.11,23.31,22.595,22.71,527100
206.0,2016-05-18,22.62,23.14,22.55,23.06,247000
207.0,2016-05-19,22.74,22.85,20.8,21.71,1937900
208.0,2016-05-20,21.84,22.82,21.72,22.46,830700
209.0,2016-05-23,22.53,22.89,22.11,22.43,553500
210.0,2016-05-24,22.46,22.48,21.78,21.98,1090600
211.0,2016-05-25,22.0,23.03,22.0,22.78,922400
212.0,2016-05-26,22.89,24.25,22.89,23.95,721600
213.0,2016-05-27,23.86,24.54,23.55,24.42,746900
214.0,2016-05-31,25.5,26.0,25.14,25.34,907000
215.0,2016-06-01,25.45,25.85,25.13,25.36,674000
216.0,2016-06-02,25.4,25.72,24.49,24.49,1001000
217.0,2016-06-03,24.26,24.59,24.17,24.53,472700
218.0,2016-06-06,24.65,25.19,24.44,25.11,421300
219.0,2016-06-07,25.03,25.31,24.83,24.86,294100
220.0,2016-06-08,24.86,25.25,24.54,24.78,571400
221.0,2016-06-09,24.66,24.76,24.29,24.68,403300
222.0,2016-06-10,24.48,25.05,24.06,24.53,668300
223.0,2016-06-13,24.36,24.55,24.04,24.11,581300
224.0,2016-06-14,24.09,24.53,23.981,24.48,375000
225.0,2016-06-15,25.12,26.15,24.825,25.81,990500
226.0,2016-06-16,25.72,25.72,24.87,25.45,637500
227.0,2016-06-17,26.65,27.39,24.82,24.97,1195600
228.0,2016-06-20,25.2,25.4,24.713,24.89,1099700
229.0,2016-06-21,24.94,24.98,24.06,24.88,707100
230.0,2016-06-22,24.8,24.93,24.265,24.6,703300
231.0,2016-06-23,24.73,25.58,24.66,25.2,672000
232.0,2016-06-24,23.75,25.02,23.75,24.23,5781700
233.0,2016-06-27,24.15,24.35,22.04,22.33,1266800
234.0,2016-06-28,22.52,23.59,22.52,23.53,952800
235.0,2016-06-29,23.78,24.27,23.3,24.02,883800
236.0,2016-06-30,24.13,24.27,23.717,24.2,909000
237.0,2016-07-01,24.21,24.57,23.5,23.65,624300
238.0,2016-07-05,23.6,23.65,23.02,23.5,352900
239.0,2016-07-06,23.32,23.64,23.05,23.3,506900
240.0,2016-07-07,23.4,23.96,23.4,23.86,351400
241.0,2016-07-08,24.13,24.56,23.8,24.51,372600
242.0,2016-07-11,24.67,24.97,24.47,24.75,604700
243.0,2016-07-12,25.0,25.0,24.34,24.95,475800
244.0,2016-07-13,25.14,25.71,24.59,24.74,814200
245.0,2016-07-14,24.86,25.86,24.838,25.58,1016000
246.0,2016-07-15,25.78,26.79,25.35,26.4,1135100
247.0,2016-07-18,26.49,26.9,26.28,26.79,973300
248.0,2016-07-19,26.66,27.12,26.22,26.29,778100
249.0,2016-07-20,26.82,27.68,26.8,27.19,952000
250.0,2016-07-21,27.28,27.45,26.68,26.73,468300
251.0,2016-07-22,26.65,27.52,26.51,27.49,522200
252.0,2016-07-25,28.43,30.65,28.4,30.48,2060400
253.0,2016-07-26,30.6,31.41,30.54,30.72,967800
254.0,2016-07-27,30.95,31.04,30.54,30.93,552400
255.0,2016-07-28,29.14,30.57,28.435,30.46,1223500
256.0,2016-07-29,30.28,30.623,29.7,30.25,406300
257.0,2016-08-01,30.33,30.48,29.98,30.41,497900
258.0,2016-08-02,30.34,30.47,29.31,29.52,446600
259.0,2016-08-03,30.05,31.08,29.86,30.77,969300
260.0,2016-08-04,30.88,31.24,30.56,30.89,486300
261.0,2016-08-05,31.27,31.89,30.93,31.33,565200
262.0,2016-08-08,31.5,31.5,30.861,31.27,565700
263.0,2016-08-09,31.16,32.48,30.79,32.13,1063800
264.0,2016-08-10,33.41,33.5,30.17,31.82,2431200
265.0,2016-08-11,30.69,32.05,30.24,31.81,1184200
266.0,2016-08-12,32.0,32.86,31.5,32.72,822100
267.0,2016-08-15,32.9,32.98,32.14,32.66,697100
268.0,2016-08-16,32.86,32.99,32.24,32.83,584800
269.0,2016-08-17,32.59,32.86,31.82,32.0,591300
270.0,2016-08-18,32.22,34.56,32.04,34.31,1756400
271.0,2016-08-19,34.45,34.79,34.27,34.6,1140900
272.0,2016-08-22,34.65,34.67,33.5,34.04,1475000
273.0,2016-08-23,33.96,34.39,33.78,34.21,998800
274.0,2016-08-24,34.13,34.24,33.58,33.66,386100
275.0,2016-08-25,33.5,34.0,33.2,33.87,330100
276.0,2016-08-26,33.78,34.15,33.47,33.89,795300
277.0,2016-08-29,33.83,34.6,33.805,34.53,407700
278.0,2016-08-30,34.55,35.25,34.16,34.55,664200
279.0,2016-08-31,34.48,35.25,34.34,35.12,797100
280.0,2016-09-01,35.24,35.45,34.47,34.5,1731600
281.0,2016-09-02,34.75,35.25,34.08,35.24,567500
282.0,2016-09-06,35.45,36.85,35.39,36.25,1550200
283.0,2016-09-07,36.83,37.45,36.57,37.35,1404000
284.0,2016-09-08,37.33,37.82,36.94,37.6,768000
285.0,2016-09-09,37.6,38.0,36.2,36.43,1120900
286.0,2016-09-12,35.98,37.5,35.37,37.35,1041700
287.0,2016-09-13,37.28,37.77,36.795,37.19,757100
288.0,2016-09-14,37.25,38.916,37.25,38.3,862100
289.0,2016-09-15,38.3,39.57,38.3,39.15,964300
290.0,2016-09-16,39.89,39.9,39.0,39.21,2173700
291.0,2016-09-19,39.98,41.184,39.801,40.55,1392300
292.0,2016-09-20,41.0,41.12,39.2,39.87,1245200
293.0,2016-09-21,39.88,40.96,39.58,40.32,1036200
294.0,2016-09-22,40.36,41.805,40.36,41.79,1050600
295.0,2016-09-23,41.59,41.77,40.81,40.97,864000
296.0,2016-09-26,41.05,41.47,40.32,40.98,929200
297.0,2016-09-27,40.75,41.92,40.41,41.84,803800
298.0,2016-09-28,42.07,42.354,41.44,41.99,639500
299.0,2016-09-29,41.99,41.99,41.03,41.36,721800
300.0,2016-09-30,41.59,41.97,41.18,41.77,1017100
301.0,2016-10-03,41.95,41.97,41.14,41.45,507300
302.0,2016-10-04,41.63,42.24,41.43,42.12,590700
303.0,2016-10-05,42.99,43.81,42.5,43.37,945100
304.0,2016-10-06,43.37,44.69,43.19,44.48,895800
305.0,2016-10-07,44.73,45.25,43.88,44.24,757100
306.0,2016-10-10,44.36,44.99,44.36,44.5,492700
307.0,2016-10-11,41.03,42.87,39.84,40.73,2954700
308.0,2016-10-12,40.7,41.43,40.11,40.97,840900
309.0,2016-10-13,40.38,40.79,39.12,40.73,1088900
310.0,2016-10-14,40.75,41.414,40.45,40.47,420400
311.0,2016-10-17,40.5,40.799,39.99,40.25,497900
312.0,2016-10-18,40.7,40.8,40.23,40.39,447500
313.0,2016-10-19,40.44,40.78,40.13,40.64,277800
314.0,2016-10-20,40.5,41.11,40.18,41.04,598300
315.0,2016-10-21,40.63,40.97,40.321,40.4,352100
316.0,2016-10-24,40.75,41.55,40.55,41.4,475000
317.0,2016-10-25,41.5,41.99,40.75,40.85,489600
318.0,2016-10-26,40.85,41.4,40.2,40.65,545200
319.0,2016-10-27,40.8,41.5,38.5,38.9,2157400
320.0,2016-10-28,37.5,41.15,34.7,37.45,2135800
321.0,2016-10-31,37.75,37.95,32.9,33.6,3507500
322.0,2016-11-01,33.6,36.2,33.6,35.8,2301200
323.0,2016-11-02,36.05,37.1,35.05,35.6,975500
324.0,2016-11-03,35.6,36.4,35.4,35.45,704200
325.0,2016-11-04,35.45,35.8,34.2,34.4,867800
326.0,2016-11-07,36.35,37.05,35.75,35.85,1332400
327.0,2016-11-08,35.85,37.0,35.65,36.5,789300
328.0,2016-11-09,35.7,36.7,35.1,36.5,585400
329.0,2016-11-10,37.0,37.05,34.55,34.7,1222100
330.0,2016-11-11,34.65,37.0,34.31,36.6,1438200
331.0,2016-11-14,36.6,37.95,36.6,37.45,1000600
332.0,2016-11-15,37.85,39.425,37.75,38.8,1481100
333.0,2016-11-16,38.45,40.775,38.41,40.65,1233400
334.0,2016-11-17,40.45,41.7,40.223,41.55,1282800
335.0,2016-11-18,41.75,42.305,41.2,42.2,912400
336.0,2016-11-21,42.3,42.5,40.25,40.5,1093100
337.0,2016-11-22,40.5,41.35,40.05,41.1,752400
338.0,2016-11-23,40.75,41.677,40.5,41.3,323200
339.0,2016-11-25,41.5,41.5,40.5,41.2,170200
340.0,2016-11-28,41.2,41.95,40.9,41.3,515500
341.0,2016-11-29,41.15,42.0,40.551,41.35,425400
342.0,2016-11-30,41.5,41.99,39.3,40.1,704900
343.0,2016-12-01,40.1,40.45,37.05,37.8,1217500
344.0,2016-12-02,37.6,37.8,35.9,37.0,1079000
345.0,2016-12-05,37.2,40.35,37.15,39.5,1332900
346.0,2016-12-06,39.7,40.15,39.06,40.0,869100
347.0,2016-12-07,39.85,40.34,39.2,39.6,528100
348.0,2016-12-08,40.45,44.0,40.11,43.5,2133400
349.0,2016-12-09,44.5,44.7,40.0,42.4,1941500
350.0,2016-12-12,42.15,43.225,40.85,41.6,604300
351.0,2016-12-13,41.95,42.7,40.4,40.5,715700
352.0,2016-12-14,40.45,40.75,37.9,38.9,1480600
353.0,2016-12-15,39.0,40.95,39.0,40.2,968300
354.0,2016-12-16,40.4,41.2,38.85,39.1,1755500
355.0,2016-12-19,39.3,40.4,39.0,39.95,512800
356.0,2016-12-20,40.0,40.35,39.5,40.2,501900
357.0,2016-12-21,40.05,40.7,39.85,40.3,425800
358.0,2016-12-22,40.35,40.775,39.65,39.9,330200
359.0,2016-12-23,39.75,40.5,39.75,40.5,293700
360.0,2016-12-27,40.5,41.4,40.25,41.15,454600
361.0,2016-12-28,41.45,41.5,39.3,39.4,645800
362.0,2016-12-29,39.35,39.738,38.75,39.3,661500
363.0,2016-12-30,39.35,39.45,38.0,38.65,786200
364.0,2017-01-03,39.4,39.7,36.85,37.3,1190300
365.0,2017-01-04,37.55,38.45,36.85,37.6,1089000
366.0,2017-01-05,37.45,37.6,36.65,36.8,578400
367.0,2017-01-06,36.85,37.2,35.9,36.55,737800
368.0,2017-01-09,36.35,36.84,36.225,36.35,939700
369.0,2017-01-10,36.6,37.55,36.3,37.5,1281700
370.0,2017-01-11,37.35,37.45,36.2,36.55,1019400
371.0,2017-01-12,37.25,37.25,35.125,36.05,1251100
372.0,2017-01-13,36.15,37.0,35.625,36.35,600000
373.0,2017-01-17,36.05,36.05,34.775,34.9,678600
374.0,2017-01-18,35.05,35.25,34.2,34.7,866400
375.0,2017-01-19,35.05,36.55,34.9,35.1,1318800
376.0,2017-01-20,35.2,35.45,34.8,35.15,655700
377.0,2017-01-23,35.05,35.6,34.15,34.4,986200
378.0,2017-01-24,34.75,37.825,34.65,37.7,1561300
379.0,2017-01-25,38.55,39.05,37.675,38.55,1201000
380.0,2017-01-26,38.6,38.75,37.52,37.75,557700
381.0,2017-01-27,37.75,37.85,36.95,37.4,488600
382.0,2017-01-30,36.9,36.95,36.05,36.75,411500
383.0,2017-01-31,36.55,38.2,35.85,37.95,1099400
384.0,2017-02-01,38.5,38.5,37.05,38.1,1105200
385.0,2017-02-02,38.1,38.3,37.674,37.85,729600
386.0,2017-02-03,38.1,39.0,38.0,38.85,783400
387.0,2017-02-06,38.75,38.975,38.35,38.8,705000
388.0,2017-02-07,39.2,41.2,36.9,40.2,5208100
389.0,2017-02-08,42.0,46.45,41.905,45.85,5356400
390.0,2017-02-09,46.15,49.4,45.9,46.6,3645400
391.0,2017-02-10,46.95,48.35,46.9,47.45,1750500
392.0,2017-02-13,48.5,50.2,48.25,49.55,2170600
393.0,2017-02-14,49.55,51.25,49.0,50.5,1470100
394.0,2017-02-15,50.45,50.75,49.0,49.45,1594000
395.0,2017-02-16,50.15,52.0,50.1,51.85,2023400
396.0,2017-02-17,51.3,51.4,50.3,51.1,1279000
397.0,2017-02-21,51.15,53.695,51.15,52.55,1078500
398.0,2017-02-22,52.1,52.39,48.875,49.65,1904800
399.0,2017-02-23,50.0,50.24,46.55,48.7,2065400
400.0,2017-02-24,47.8,48.4,47.0,47.8,921400
401.0,2017-02-27,46.85,47.6,44.75,46.45,2381500
402.0,2017-02-28,46.35,47.35,45.4,45.9,1119700
403.0,2017-03-01,46.65,48.307,46.625,47.9,1616300
404.0,2017-03-02,45.6,47.4,45.55,45.75,3241000
405.0,2017-03-03,45.95,46.8,45.25,46.7,2885600
406.0,2017-03-06,46.4,47.7,45.9,47.2,1830900
407.0,2017-03-07,47.5,47.85,46.1,46.5,1544300
408.0,2017-03-08,46.75,46.95,45.15,45.5,1091800
409.0,2017-03-09,45.25,46.45,43.9,45.85,1658700
410.0,2017-03-10,45.0,46.95,44.6,45.8,2526100
411.0,2017-03-13,45.75,46.8,44.5,44.85,1769000
412.0,2017-03-14,44.45,44.55,42.9,43.1,1755300
413.0,2017-03-15,44.3,46.2,43.0,45.65,2644000
414.0,2017-03-16,46.65,49.75,46.4,48.9,3652700
415.0,2017-03-17,48.85,49.8,48.0,49.45,2072000
416.0,2017-03-20,49.2,49.75,48.1,49.2,1279000
417.0,2017-03-21,49.75,51.75,48.4,48.45,2418200
418.0,2017-03-22,48.5,51.7,47.9,51.45,1749700
419.0,2017-03-23,52.5,52.5,51.1,51.5,1841700
420.0,2017-03-24,52.05,54.05,52.01,53.5,2026400
421.0,2017-03-27,51.95,55.2,51.16,54.15,2003400
422.0,2017-03-28,54.05,54.925,53.85,54.7,1074400
423.0,2017-03-29,55.85,55.925,51.9,53.55,3138500
424.0,2017-03-30,53.45,55.1,52.65,53.7,1244000
425.0,2017-03-31,53.55,53.65,52.35,53.35,1117000
426.0,2017-04-03,53.275,53.7,51.15,51.5,1613200
427.0,2017-04-04,51.0,52.0,50.0,50.45,1532500
428.0,2017-04-05,50.3,50.45,47.9,47.95,2079500
429.0,2017-04-06,47.95,49.55,47.8,49.0,1114400
430.0,2017-04-07,48.8,49.3,48.05,48.2,1000800
431.0,2017-04-10,48.05,48.44,46.45,47.15,1544100
432.0,2017-04-11,47.05,47.6,45.575,45.7,1791000
433.0,2017-04-12,45.1,46.303,44.15,44.25,2183000
434.0,2017-04-13,45.6,46.0,43.85,44.1,1525900
435.0,2017-04-17,44.05,45.15,44.05,45.0,1029100
436.0,2017-04-18,44.85,46.35,44.75,45.3,1607300
437.0,2017-04-19,45.9,45.95,42.4,42.95,2517400
438.0,2017-04-20,43.35,44.2,43.05,43.9,1309500
439.0,2017-04-21,44.1,46.15,44.0,45.2,1895400
440.0,2017-04-24,46.15,47.6,44.875,47.45,2334500
441.0,2017-04-25,46.5,48.05,46.5,47.35,1438500
442.0,2017-04-26,46.85,46.85,43.45,43.55,2656800
443.0,2017-04-27,43.85,44.65,43.55,43.8,1028200
444.0,2017-04-28,43.9,44.25,42.25,42.75,2402700
445.0,2017-05-01,43.1,43.925,42.725,43.7,1791800
446.0,2017-05-02,43.7,44.0,42.45,42.75,1556100
447.0,2017-05-03,41.0,43.25,40.35,42.75,4420300
448.0,2017-05-04,46.5,50.65,46.2,47.0,7729500
449.0,2017-05-05,47.55,49.95,46.9,49.45,2826100
450.0,2017-05-08,49.45,50.25,48.075,49.5,1608500
451.0,2017-05-09,49.8,51.575,49.45,51.35,1504200
452.0,2017-05-10,51.05,52.9,50.56,52.8,1341900
453.0,2017-05-11,52.45,52.75,50.95,51.6,1100300
454.0,2017-05-12,51.5,53.55,51.1,53.4,1346100
455.0,2017-05-15,53.85,55.65,53.65,54.55,1767300
456.0,2017-05-16,53.3,56.7,52.866,56.55,2519800
457.0,2017-05-17,54.4,55.75,51.75,52.05,2363300
458.0,2017-05-18,51.4,53.25,50.55,53.05,1693100
459.0,2017-05-19,53.65,54.95,53.1,53.35,931300
